line	start	end	head	text
108	6	6	6	lei
109	2	2	2	lettor
109	4	8	4	quel che qui s'inizia
110	4	4	4	tu
111	3	5	3	savere angosciosa carizia
111	3	3	3	savere
111	4	5	5	angosciosa carizia
112	3	3	3	te
112	7	7	7	questi
113	4	8	4	disio d'udir lor condizioni
113	7	8	8	lor condizioni
114	4	5	5	li occhi
115	2	3	3	bene nato
115	6	8	6	veder li troni
115	7	8	8	li troni
116	1	3	2	del trïunfo etternal
116	2	3	2	trïunfo etternal
116	5	5	5	grazia
117	3	4	4	la milizia
118	2	9	2	lume che per tutto il ciel si spazia
118	2	2	2	lume
118	5	7	7	tutto il ciel
118	6	7	7	il ciel
118	7	7	7	ciel
119	1	1	1	noi
119	7	7	7	disii
120	2	2	2	noi
120	3	3	3	+ti
120	5	6	6	tuo piacer
120	6	6	6	piacer
121	3	7	3	un di quelli spirti pii
121	5	7	6	quelli spirti pii
121	6	7	6	spirti pii
122	2	2	2	mi
122	6	6	6	Beatrice
123	6	6	6	dii
124	1	1	1	Io
125	2	3	3	proprio lume
125	7	8	8	li occhi
125	9	9	9	il
126	2	2	2	e'
126	6	6	6	tu
127	4	4	4	chi
127	5	5	5	tu
128	1	2	1	anima degna
128	3	7	4	il grado de la spera
128	6	7	7	la spera
129	5	5	5	mortai
129	7	8	8	altrui raggi
130	1	1	1	Questo
130	3	3	3	io
130	6	7	7	la lumera
131	1	1	1	che
131	3	3	3	m'
131	7	7	7	ella
132	5	8	5	quel ch'ell' era
132	7	7	7	ell'
133	3	9	4	il sol che si cela elli stessi
133	3	4	4	il sol
133	8	9	8	elli stessi
134	2	3	3	troppa luce
134	5	6	6	'l caldo
135	1	6	2	le temperanze d'i vapori spessi
135	1	2	2	le temperanze
135	4	6	5	i vapori spessi
136	2	3	3	più letizia
136	3	3	3	letizia
137	3	4	4	suo raggio
137	4	4	4	raggio
137	5	7	6	la figura santa
137	6	7	6	figura santa
137	6	6	6	figura
138	5	5	5	mi
139	2	7	2	modo che 'l seguente canto canta
139	4	6	6	'l seguente canto
