line	start	end	head	text
108	3	4	4	ciascun uom
108	6	6	6	Dio
109	1	2	2	Caron dimonio
109	1	1	1	Caron
109	2	2	2	dimonio
109	4	6	4	occhi di bragia
109	4	4	4	occhi
109	6	6	6	bragia
110	1	1	1	loro
110	3	3	3	tutte
110	4	4	4	le
111	3	3	3	remo
111	4	6	4	qualunque s'adagia
111	4	4	4	qualunque
112	3	3	3	autunno
112	6	7	7	le foglie
113	1	2	2	l'una
113	5	6	6	l'altra
113	9	10	10	'l ramo
114	3	4	4	la terra
114	5	8	8	tutte le sue spoglie
114	6	8	8	le sue spoglie
114	7	8	8	sue spoglie
115	2	6	4	il mal seme d'Adamo
115	3	6	4	mal seme d'Adamo
115	4	6	4	seme d'Adamo
115	6	6	6	Adamo
116	3	4	4	quel lito
116	6	6	6	una
116	8	8	8	una
117	2	2	2	cenni
117	4	7	4	augel per suo richiamo
117	4	4	4	augel
117	6	7	7	suo richiamo
117	7	7	7	richiamo
118	2	2	2	+si
118	2	2	2	+ne
118	6	8	7	l'onda bruna
119	0	0	0	
120	4	5	5	nuova schiera
121	1	2	1	Figliuol mio
121	4	6	5	'l maestro cortese
122	1	8	1	quelli che muoion ne l'ira di Dio
122	5	8	6	l'ira di Dio
122	8	8	8	Dio
123	5	6	6	ogne paese
124	6	7	7	lo rio
125	2	4	4	la divina giustizia
125	5	5	5	li
126	3	4	4	la tema
126	8	8	8	disio
127	5	6	5	anima buona
128	4	4	4	Caron
128	6	6	6	te
129	6	8	8	'l suo dir
130	2	2	2	questo
130	3	5	5	la buia campagna
131	6	7	7	lo spavento
132	1	4	2	la mente di sudore
132	1	2	2	la mente
132	4	4	4	sudore
132	6	6	6	mi
133	1	3	2	La terra lagrimosa
133	2	3	2	terra lagrimosa
133	5	5	5	vento
134	3	5	4	una luce vermiglia
134	4	5	4	luce vermiglia
135	1	2	2	la qual
135	5	6	6	ciascun sentimento
136	4	8	5	l'uom cui sonno piglia
136	4	5	5	l'uom
136	7	7	7	sonno
