line	start	end	head	text
110	6	6	6	tu
111	5	5	5	l'
112	2	3	3	l'idropico
112	4	4	4	Tu
112	6	8	6	ver di questo
112	8	8	8	questo
113	2	2	2	tu
113	5	7	7	sì ver testimonio
114	4	4	4	ver
114	7	7	7	Troia
115	2	2	2	io
115	4	4	4	falso
115	6	6	6	tu
115	8	9	9	il conio
116	2	2	2	Sinon
116	7	8	8	un fallo
117	2	2	2	tu
117	4	4	4	più
117	6	8	8	alcun altro demonio
118	2	2	2	spergiuro
118	3	4	4	del cavallo
118	4	4	4	cavallo
119	2	7	2	quel ch'avëa infiata l'epa
119	6	7	7	l'epa
119	7	7	7	epa
120	3	3	3	reo
120	5	7	7	tutto il mondo
120	6	7	7	il mondo
120	7	7	7	mondo
120	8	8	8	+lo
121	2	2	2	te
121	5	9	6	la sete onde ti crepa
121	5	6	6	la sete
121	8	8	8	ti
122	2	3	3	'l Greco
122	4	5	5	la lingua
122	7	9	8	l'acqua marcia
123	2	3	3	'l ventre
123	6	7	7	li occhi
123	9	9	9	t'
124	2	3	3	il monetier
125	1	3	2	la bocca tua
125	5	6	6	tuo mal
126	3	3	3	i'
126	5	5	5	sete
126	7	7	7	omor
127	1	1	1	tu
127	3	4	4	l'arsura
127	6	10	7	'l capo che ti duole
127	6	7	7	'l capo
128	4	7	5	lo specchio di Narcisso
128	4	5	5	lo specchio
128	7	7	7	Narcisso
129	5	6	6	molte parole
130	2	2	2	+li
130	4	7	4	io del tutto fisso
130	4	4	4	io
130	6	6	6	tutto
131	2	3	3	'l maestro
131	3	3	3	maestro
131	4	4	4	mi
132	3	3	3	poco
132	5	5	5	teco
132	5	5	5	+te
132	7	7	7	mi
133	2	2	2	io
133	3	3	3	'l
133	6	6	6	me
133	9	9	9	ira
134	1	1	1	+mi
134	3	3	3	lui
134	5	6	6	tal vergogna
134	6	6	6	vergogna
135	4	5	5	la memoria
135	5	5	5	memoria
135	6	6	6	mi
135	7	7	7	si
136	1	1	1	Qual
136	3	7	3	colui che suo dannaggio sogna
136	3	3	3	colui
136	5	6	6	suo dannaggio
137	1	1	1	che
137	4	4	4	sognare
138	3	5	3	quel ch'è
138	3	3	3	quel
139	1	1	1	tal
139	2	2	2	mi
139	4	4	4	io
139	7	7	7	parlare
140	3	3	3	scusarmi
140	3	3	3	+mi
141	1	1	1	me
141	4	4	4	+lo
141	5	5	5	mi
141	7	7	7	fare
142	1	2	2	Maggior difetto
142	3	4	4	men vergogna
143	2	3	3	'l maestro
143	5	6	6	'l tuo
144	3	4	4	ogne trestizia
145	3	3	3	ragion
145	5	5	5	io
145	6	6	6	ti
146	5	5	5	fortuna
146	6	6	6	t'
147	3	6	3	genti in simigliante piato
147	3	3	3	genti
147	5	6	6	simigliante piato
147	6	6	6	piato
148	2	4	2	voler ciò udire
148	3	3	3	ciò
148	6	7	7	bassa voglia
