line	start	end	head	text
92	7	8	8	l'altro
92	10	11	11	la bocca
93	4	5	5	'l fummo
94	2	2	2	Lucano
95	1	6	3	del misero Sabello e di Nasidio
95	1	3	3	del misero Sabello
95	2	3	3	misero Sabello
95	3	3	3	Sabello
95	5	6	6	di Nasidio
95	6	6	6	Nasidio
96	5	9	5	quel ch'or si scocca
96	5	5	5	quel
97	3	6	3	Cadmo e d'Aretusa
97	3	3	3	Cadmo
97	6	6	6	Aretusa
97	7	7	7	Ovidio
98	3	3	3	quello
98	5	5	5	serpente
98	7	7	7	quella
98	9	9	9	fonte
99	3	3	3	io
99	5	5	5	lo
100	2	3	3	due nature
100	6	6	6	fronte
100	8	8	8	fronte
101	5	7	7	amendue le forme
101	6	7	7	le forme
102	3	4	4	lor matera
103	5	6	6	tai norme
104	2	3	3	'l serpente
104	4	5	5	la coda
104	7	7	7	forca
105	2	3	3	'l feruto
105	6	7	7	l'orme
106	1	7	2	Le gambe con le cosce seco stesse
106	1	2	2	Le gambe
106	4	7	5	le cosce seco stesse
106	4	5	5	le cosce
107	5	6	6	'n poco
107	7	8	8	la giuntura
108	3	7	3	segno alcun che si paresse
108	3	4	3	segno alcun
109	2	4	3	la coda fessa
109	3	4	3	coda fessa
109	5	6	6	la figura
109	6	6	6	figura
110	1	1	1	che
110	6	8	8	la sua pelle
110	7	8	8	sua pelle
111	5	7	5	quella di là
111	5	5	5	quella
112	1	1	1	Io
112	4	5	5	le braccia
112	7	8	8	l'ascelle
113	2	7	4	i due piè de la fiera
113	2	4	4	i due piè
113	3	7	4	due piè de la fiera
113	4	7	4	piè de la fiera
113	6	7	7	la fiera
114	5	5	5	quelle
115	2	5	3	li piè di rietro
115	5	5	5	rietro
116	2	7	3	lo membro che l'uom cela
116	2	3	3	lo membro
116	5	6	6	l'uom
117	2	3	3	'l misero
117	5	5	5	suo
117	8	9	9	due porti
118	3	4	4	'l fummo
118	5	9	6	l'uno e l'altro
118	5	6	6	l'uno
118	8	9	9	l'altro
119	2	3	2	color novo
119	6	8	7	'l pel suso
120	2	4	4	l'una parte
120	7	8	8	l'altra
120	9	9	9	il
121	1	2	2	l'un
121	6	7	7	l'altro
122	4	6	5	le lucerne empie
123	2	3	3	le quai
123	4	4	4	ciascun
123	6	6	6	muso
124	1	4	1	Quel ch'era dritto
124	5	5	5	il
124	8	9	9	le tempie
125	3	4	4	troppa matera
126	2	7	3	li orecchi de le gote scempie
126	2	3	3	li orecchi
126	5	7	6	le gote scempie
127	1	9	1	ciò che non corse in dietro e si ritenne
128	2	3	3	quel soverchio
128	5	5	5	naso
128	7	8	8	la faccia
129	2	3	3	le labbra
129	5	6	5	quanto convenne
130	1	3	1	Quel che giacëa
130	4	5	5	il muso
131	2	3	3	li orecchi
131	6	7	7	la testa
132	3	4	4	le corna
132	5	6	6	la lumaccia
133	2	8	3	la lingua, ch'avëa unita e presta
133	2	3	3	la lingua
134	3	3	3	parlar
134	7	8	8	la forcuta
135	2	3	3	l'altro
135	7	8	8	'l fummo
136	1	6	2	L'anima ch'era fiera divenuta
136	1	2	2	L'anima
137	5	6	6	la valle
138	2	3	3	l'altro
138	6	6	6	lui
139	2	2	2	li
139	4	6	6	le novelle spalle
140	4	5	5	l'altro
140	6	6	6	I'
140	9	9	9	Buoso
141	4	4	4	io
141	7	8	8	questo calle
142	3	3	3	io
142	4	6	6	la settima zavorra
142	5	6	6	settima zavorra
142	6	6	6	zavorra
143	6	6	6	mi
144	1	2	2	la novità
144	2	2	2	novità
144	4	4	4	fior
144	5	6	6	la penna
144	6	6	6	penna
145	4	7	5	li occhi miei confusi
146	4	6	5	l'animo smagato
147	3	3	3	quei
148	2	2	2	i'
148	6	7	6	Puccio Sciancato
148	7	7	7	Sciancato
149	3	3	3	quel
149	7	8	8	tre compagni
150	1	1	1	che
151	1	2	2	l'altr'
151	4	8	4	quel che tu, Gaville, piagni
151	4	4	4	quel
151	6	6	6	tu
151	7	7	7	Gaville
