line	start	end	head	text
112	4	5	5	la fronte
113	1	5	2	col punton de la spada
113	2	5	2	punton de la spada
113	4	5	5	la spada
114	4	5	5	queste piaghe
115	1	1	1	Cenere
115	3	7	3	terra che secca si cavi
115	3	3	3	terra
116	2	3	3	un color
116	6	7	7	suo vestimento
117	5	5	5	quel
117	7	8	8	due chiavi
118	1	2	2	L'una
118	5	5	5	oro
118	7	8	8	l'altra
118	11	11	11	argento
119	3	4	4	la bianca
119	8	9	9	la gialla
120	3	4	4	la porta
120	7	7	7	i'
121	2	6	3	l'una d'este chiavi
121	2	3	3	l'una
121	5	6	6	este chiavi
122	7	8	8	la toppa
123	2	2	2	elli
123	4	4	4	noi
123	8	9	9	questa calla
124	4	5	5	l'una
124	7	8	8	l'altra
124	10	10	10	troppa
125	2	2	2	arte
125	5	5	5	ingegno
126	2	2	2	ella
126	4	8	4	quella che 'l nodo digroppa
126	4	4	4	quella
126	6	7	7	'l nodo
127	2	2	2	Pier
127	3	3	3	le
127	6	6	6	+mi
127	8	8	8	i'
128	6	6	6	+la
129	3	6	4	la gente a' piedi
129	3	4	4	la gente
129	4	6	4	gente a' piedi
129	4	4	4	gente
129	5	6	6	a' piedi
129	6	6	6	piedi
129	7	7	7	mi
130	3	4	4	l'uscio
130	6	8	7	la porta sacrata
131	4	4	4	+vi
132	3	3	3	fuor
132	5	9	5	chi 'n dietro si guata
132	7	7	7	dietro
133	5	6	5	cardini distorti
134	1	6	2	li spigoli di quella regge sacra
134	1	2	2	li spigoli
134	4	6	5	quella regge sacra
135	3	3	3	metallo
136	5	5	5	si
137	1	1	1	Tarpëa
137	4	4	4	le
137	6	7	7	il buono
138	1	1	1	Metello
139	1	1	1	Io
139	6	7	7	primo tuono
140	2	4	2	Te Deum laudamus
141	3	7	3	voce mista al dolce suono
141	3	4	3	voce mista
141	6	7	7	dolce suono
142	1	2	2	Tale imagine
142	4	4	4	punto
143	1	4	1	ciò ch'io udiva
143	1	1	1	ciò
143	3	3	3	io
143	5	5	5	qual
144	3	3	3	cantar
144	5	5	5	organi
145	8	9	9	le parole
